Book,Reference Book,count,total,percentage_of_book
Deuteronomy,Psalms,705,7821,9.014192558496356
Deuteronomy,Exodus,603,7821,7.710011507479862
Deuteronomy,Numbers,506,7821,6.469760900140647
Deuteronomy,Isaiah,381,7821,4.871499808208669
Deuteronomy,Leviticus,304,7821,3.8869709755785706
Deuteronomy,Joshua,286,7821,3.6568213783403656
Deuteronomy,Jeremiah,273,7821,3.49060222477944
Deuteronomy,Genesis,267,7821,3.413885692366705
Deuteronomy,Proverbs,178,7821,2.2759237949111366
Deuteronomy,Judges,133,7821,1.7005498018156244
Deuteronomy,Matthew,128,7821,1.6366193581383457
Deuteronomy,Romans,127,7821,1.6238332694028899
Deuteronomy,Ezekiel,124,7821,1.5854750031965223
Deuteronomy,Hebrews,106,7821,1.3553254059583175
Deuteronomy,Luke,98,7821,1.2530366960746708
Deuteronomy,1 Kings,92,7821,1.1763201636619358
Deuteronomy,Acts,86,7821,1.0996036312492008
Deuteronomy,Nehemiah,86,7821,1.0996036312492008
Deuteronomy,1 Samuel,84,7821,1.0740314537782891
Deuteronomy,2 Chronicles,82,7821,1.0484592763073775
Deuteronomy,1 Corinthians,78,7821,0.9973149213655543
Deuteronomy,2 Kings,73,7821,0.9333844776882751
Deuteronomy,John,70,7821,0.8950262114819076
Deuteronomy,Hosea,64,7821,0.8183096790691728
Deuteronomy,2 Samuel,59,7821,0.7543792353918937
Deuteronomy,1 Timothy,59,7821,0.7543792353918937
Deuteronomy,1 Chronicles,52,7821,0.6648766142437029
Deuteronomy,Job,46,7821,0.5881600818309679
Deuteronomy,2 Corinthians,44,7821,0.5625879043600562
Deuteronomy,Ephesians,42,7821,0.5370157268891446
Deuteronomy,Revelation,42,7821,0.5370157268891446
Deuteronomy,Galatians,41,7821,0.5242296381536887
Deuteronomy,Amos,41,7821,0.5242296381536887
Deuteronomy,Malachi,37,7821,0.4730852832118655
Deuteronomy,Titus,36,7821,0.46029919447640966
Deuteronomy,Zechariah,33,7821,0.42194092827004215
Deuteronomy,Daniel,30,7821,0.38358266206367475
Deuteronomy,Colossians,28,7821,0.3580104845927631
Deuteronomy,Lamentations,28,7821,0.3580104845927631
Deuteronomy,Micah,26,7821,0.33243830712185146
Deuteronomy,1 Thessalonians,25,7821,0.3196522183863956
Deuteronomy,James,24,7821,0.3068661296509398
Deuteronomy,2 Timothy,23,7821,0.29408004091548395
Deuteronomy,1 Peter,22,7821,0.2812939521800281
Deuteronomy,1 John,21,7821,0.2685078634445723
Deuteronomy,Joel,18,7821,0.23014959723820483
Deuteronomy,Ruth,15,7821,0.19179133103183738
Deuteronomy,Philippians,15,7821,0.19179133103183738
Deuteronomy,Habakkuk,14,7821,0.17900524229638154
Deuteronomy,Mark,12,7821,0.1534330648254699
Deuteronomy,Haggai,8,7821,0.1022887098836466
Deuteronomy,Zephaniah,8,7821,0.1022887098836466
Deuteronomy,Ezra,8,7821,0.1022887098836466
Deuteronomy,Jude,7,7821,0.08950262114819077
Deuteronomy,2 Peter,6,7821,0.07671653241273495
Deuteronomy,2 Thessalonians,6,7821,0.07671653241273495
Deuteronomy,Nahum,5,7821,0.06393044367727911
Deuteronomy,Ecclesiastes,5,7821,0.06393044367727911
Deuteronomy,Jonah,4,7821,0.0511443549418233
Deuteronomy,Obadiah,2,7821,0.02557217747091165
Deuteronomy,Song Of Solomon,1,7821,0.012786088735455826
Deuteronomy,2 John,1,7821,0.012786088735455826
Ecclesiastes,Psalms,226,1848,12.229437229437229
Ecclesiastes,Proverbs,178,1848,9.632034632034632
Ecclesiastes,Job,108,1848,5.844155844155844
Ecclesiastes,Isaiah,97,1848,5.248917748917749
Ecclesiastes,1 Kings,75,1848,4.058441558441558
Ecclesiastes,Jeremiah,44,1848,2.380952380952381
Ecclesiastes,Genesis,43,1848,2.326839826839827
Ecclesiastes,Matthew,40,1848,2.1645021645021645
Ecclesiastes,Romans,38,1848,2.0562770562770565
Ecclesiastes,Luke,36,1848,1.948051948051948
Ecclesiastes,Hebrews,33,1848,1.7857142857142856
Ecclesiastes,John,31,1848,1.6774891774891776
Ecclesiastes,Deuteronomy,31,1848,1.6774891774891776
Ecclesiastes,1 Timothy,26,1848,1.406926406926407
Ecclesiastes,1 Corinthians,26,1848,1.406926406926407
Ecclesiastes,James,23,1848,1.2445887445887447
Ecclesiastes,Acts,22,1848,1.1904761904761905
Ecclesiastes,2 Corinthians,21,1848,1.1363636363636365
Ecclesiastes,Exodus,18,1848,0.974025974025974
Ecclesiastes,2 Samuel,17,1848,0.91991341991342
Ecclesiastes,Philippians,16,1848,0.8658008658008658
Ecclesiastes,2 Chronicles,15,1848,0.8116883116883116
Ecclesiastes,Daniel,14,1848,0.7575757575757576
Ecclesiastes,Revelation,14,1848,0.7575757575757576
Ecclesiastes,Hosea,13,1848,0.7034632034632035
Ecclesiastes,2 Peter,11,1848,0.5952380952380952
Ecclesiastes,Malachi,11,1848,0.5952380952380952
Ecclesiastes,Song Of Solomon,10,1848,0.5411255411255411
Ecclesiastes,Amos,9,1848,0.487012987012987
Ecclesiastes,Lamentations,9,1848,0.487012987012987
Ecclesiastes,Galatians,9,1848,0.487012987012987
Ecclesiastes,Micah,8,1848,0.4329004329004329
Ecclesiastes,Ephesians,7,1848,0.3787878787878788
Ecclesiastes,Joshua,7,1848,0.3787878787878788
Ecclesiastes,1 Peter,7,1848,0.3787878787878788
Ecclesiastes,Mark,6,1848,0.3246753246753247
Ecclesiastes,Habakkuk,6,1848,0.3246753246753247
Ecclesiastes,Zechariah,6,1848,0.3246753246753247
Ecclesiastes,1 Samuel,6,1848,0.3246753246753247
Ecclesiastes,1 Chronicles,6,1848,0.3246753246753247
Ecclesiastes,Titus,5,1848,0.27056277056277056
Ecclesiastes,Judges,5,1848,0.27056277056277056
Ecclesiastes,Leviticus,5,1848,0.27056277056277056
Ecclesiastes,Esther,5,1848,0.27056277056277056
Ecclesiastes,1 John,5,1848,0.27056277056277056
Ecclesiastes,2 Timothy,4,1848,0.21645021645021645
Ecclesiastes,2 Kings,4,1848,0.21645021645021645
Ecclesiastes,1 Thessalonians,4,1848,0.21645021645021645
Ecclesiastes,Jonah,4,1848,0.21645021645021645
Ecclesiastes,Numbers,4,1848,0.21645021645021645
Ecclesiastes,Nehemiah,3,1848,0.16233766233766234
Ecclesiastes,Jude,3,1848,0.16233766233766234
Ecclesiastes,Colossians,3,1848,0.16233766233766234
Ecclesiastes,Ezekiel,3,1848,0.16233766233766234
Ecclesiastes,Haggai,3,1848,0.16233766233766234
Ecclesiastes,Ezra,2,1848,0.10822510822510822
Ecclesiastes,Zephaniah,1,1848,0.05411255411255411
Ephesians,Romans,209,1992,10.491967871485944
Ephesians,Colossians,183,1992,9.186746987951807
Ephesians,1 Corinthians,138,1992,6.927710843373494
Ephesians,John,103,1992,5.170682730923694
Ephesians,Galatians,92,1992,4.618473895582329
Ephesians,1 Peter,83,1992,4.166666666666666
Ephesians,Acts,81,1992,4.066265060240964
Ephesians,Psalms,73,1992,3.6646586345381524
Ephesians,2 Corinthians,72,1992,3.614457831325301
Ephesians,Matthew,64,1992,3.2128514056224895
Ephesians,Isaiah,61,1992,3.0622489959839356
Ephesians,Hebrews,57,1992,2.86144578313253
Ephesians,Philippians,50,1992,2.5100401606425704
Ephesians,1 Thessalonians,39,1992,1.957831325301205
Ephesians,Titus,39,1992,1.957831325301205
Ephesians,2 Timothy,35,1992,1.7570281124497993
Ephesians,Revelation,34,1992,1.706827309236948
Ephesians,1 Timothy,33,1992,1.6566265060240966
Ephesians,Luke,27,1992,1.355421686746988
Ephesians,Proverbs,26,1992,1.3052208835341366
Ephesians,1 John,25,1992,1.2550200803212852
Ephesians,Genesis,23,1992,1.1546184738955823
Ephesians,Deuteronomy,21,1992,1.0542168674698795
Ephesians,2 Thessalonians,17,1992,0.853413654618474
Ephesians,Mark,16,1992,0.8032128514056224
Ephesians,James,12,1992,0.6024096385542169
Ephesians,Ezekiel,11,1992,0.5522088353413654
Ephesians,Jeremiah,9,1992,0.4518072289156626
Ephesians,Exodus,8,1992,0.4016064257028112
Ephesians,Jude,8,1992,0.4016064257028112
Ephesians,Ecclesiastes,8,1992,0.4016064257028112
Ephesians,Zechariah,6,1992,0.30120481927710846
Ephesians,Numbers,6,1992,0.30120481927710846
Ephesians,2 Peter,5,1992,0.25100401606425704
Ephesians,Job,5,1992,0.25100401606425704
Ephesians,Leviticus,5,1992,0.25100401606425704
Ephesians,Philemon,5,1992,0.25100401606425704
Ephesians,Micah,4,1992,0.2008032128514056
Ephesians,Daniel,3,1992,0.15060240963855423
Ephesians,1 Kings,2,1992,0.1004016064257028
Ephesians,2 Chronicles,2,1992,0.1004016064257028
Ephesians,Song Of Solomon,2,1992,0.1004016064257028
Ephesians,Hosea,2,1992,0.1004016064257028
Ephesians,Malachi,2,1992,0.1004016064257028
Ephesians,2 John,1,1992,0.0502008032128514
Ephesians,Amos,1,1992,0.0502008032128514
Ephesians,Esther,1,1992,0.0502008032128514
Ephesians,1 Samuel,1,1992,0.0502008032128514
Ephesians,Judges,1,1992,0.0502008032128514
Ephesians,1 Chronicles,1,1992,0.0502008032128514
Ephesians,2 Samuel,1,1992,0.0502008032128514
Esther,Psalms,100,803,12.453300124533001
Esther,Proverbs,58,803,7.22291407222914
Esther,Daniel,31,803,3.8605230386052307
Esther,Job,30,803,3.7359900373599
Esther,Isaiah,21,803,2.6151930261519305
Esther,Genesis,20,803,2.4906600249066
Esther,Deuteronomy,19,803,2.3661270236612704
Esther,1 Kings,18,803,2.2415940224159403
Esther,Jeremiah,16,803,1.9925280199252802
Esther,Matthew,16,803,1.9925280199252802
Esther,Romans,15,803,1.86799501867995
Esther,Luke,15,803,1.86799501867995
Esther,1 Samuel,14,803,1.7434620174346203
Esther,Ecclesiastes,14,803,1.7434620174346203
Esther,Nehemiah,13,803,1.61892901618929
Esther,2 Samuel,13,803,1.61892901618929
Esther,Ezra,11,803,1.36986301369863
Esther,Ephesians,11,803,1.36986301369863
Esther,Exodus,10,803,1.2453300124533
Esther,2 Kings,8,803,0.9962640099626401
Esther,1 Corinthians,8,803,0.9962640099626401
Esther,Hebrews,7,803,0.8717310087173101
Esther,John,7,803,0.8717310087173101
Esther,Ezekiel,6,803,0.7471980074719801
Esther,1 Peter,6,803,0.7471980074719801
Esther,Joshua,6,803,0.7471980074719801
Esther,2 Chronicles,5,803,0.62266500622665
Esther,Judges,5,803,0.62266500622665
Esther,Amos,5,803,0.62266500622665
Esther,1 Thessalonians,5,803,0.62266500622665
Esther,Colossians,5,803,0.62266500622665
Esther,James,4,803,0.49813200498132004
Esther,Zechariah,4,803,0.49813200498132004
Esther,Acts,4,803,0.49813200498132004
Esther,Leviticus,4,803,0.49813200498132004
Esther,Revelation,3,803,0.37359900373599003
Esther,2 Timothy,3,803,0.37359900373599003
Esther,2 Corinthians,3,803,0.37359900373599003
Esther,Philippians,3,803,0.37359900373599003
Esther,Mark,3,803,0.37359900373599003
Esther,Titus,3,803,0.37359900373599003
Esther,Malachi,3,803,0.37359900373599003
Esther,Micah,3,803,0.37359900373599003
Esther,Jonah,2,803,0.24906600249066002
Esther,Numbers,2,803,0.24906600249066002
Esther,1 Chronicles,2,803,0.24906600249066002
Esther,Obadiah,2,803,0.24906600249066002
Esther,2 Thessalonians,1,803,0.12453300124533001
Esther,Song Of Solomon,1,803,0.12453300124533001
Esther,Nahum,1,803,0.12453300124533001
Esther,Jude,1,803,0.12453300124533001
Esther,1 Timothy,1,803,0.12453300124533001
Exodus,Psalms,721,8278,8.709833293065957
Exodus,Deuteronomy,541,8278,6.535395022952405
Exodus,Numbers,479,8278,5.786421841024402
Exodus,Leviticus,395,8278,4.771683981638077
Exodus,Isaiah,356,8278,4.300555689780141
Exodus,Genesis,343,8278,4.143512925827494
Exodus,Hebrews,276,8278,3.3341386808407827
Exodus,Matthew,175,8278,2.114037207054844
Exodus,Jeremiah,171,8278,2.0657163566078762
Exodus,Revelation,168,8278,2.0294757187726504
Exodus,Romans,159,8278,1.9207538052669726
Exodus,Ezekiel,151,8278,1.8241121043730368
Exodus,1 Corinthians,144,8278,1.7395506160908432
Exodus,Acts,138,8278,1.6670693404203913
Exodus,John,124,8278,1.4979463638560038
Exodus,Proverbs,107,8278,1.2925827494563904
Exodus,2 Corinthians,103,8278,1.2442618990094225
Exodus,Joshua,93,8278,1.1234597728920028
Exodus,1 Samuel,92,8278,1.111379560280261
Exodus,Ephesians,88,8278,1.063058709833293
Exodus,1 Kings,86,8278,1.0388982846098092
Exodus,1 Chronicles,85,8278,1.0268180719980673
Exodus,Judges,76,8278,0.9180961584923896
Exodus,Luke,69,8278,0.8335346702101957
Exodus,2 Chronicles,63,8278,0.761053394539744
Exodus,Galatians,55,8278,0.6644116936458081
Exodus,Zechariah,54,8278,0.6523314810340662
Exodus,1 Peter,53,8278,0.6402512684223243
Exodus,2 Samuel,52,8278,0.6281710558105823
Exodus,Nehemiah,50,8278,0.6040106305870983
Exodus,Colossians,49,8278,0.5919304179753564
Exodus,1 John,45,8278,0.5436095675283885
Exodus,2 Kings,41,8278,0.49528871708142064
Exodus,Ecclesiastes,37,8278,0.44696786663445276
Exodus,1 Timothy,32,8278,0.3865668035757429
Exodus,Philippians,29,8278,0.35032616574051706
Exodus,James,25,8278,0.3020053152935491
Exodus,Daniel,23,8278,0.27784489007006524
Exodus,Song Of Solomon,23,8278,0.27784489007006524
Exodus,2 Timothy,23,8278,0.27784489007006524
Exodus,Malachi,21,8278,0.2536844648465813
Exodus,Amos,21,8278,0.2536844648465813
Exodus,Hosea,20,8278,0.24160425223483933
Exodus,2 Thessalonians,20,8278,0.24160425223483933
Exodus,Ezra,19,8278,0.2295240396230974
Exodus,Mark,19,8278,0.2295240396230974
Exodus,1 Thessalonians,18,8278,0.2174438270113554
Exodus,Job,17,8278,0.20536361439961343
Exodus,Habakkuk,16,8278,0.19328340178787146
Exodus,Micah,14,8278,0.16912297656438754
Exodus,Jonah,12,8278,0.1449625513409036
Exodus,Titus,11,8278,0.13288233872916164
Exodus,2 Peter,8,8278,0.09664170089393573
Exodus,Haggai,6,8278,0.0724812756704518
Exodus,Ruth,4,8278,0.048320850446967864
Exodus,Zephaniah,4,8278,0.048320850446967864
Exodus,Lamentations,4,8278,0.048320850446967864
Exodus,Nahum,3,8278,0.0362406378352259
Exodus,Esther,1,8278,0.012080212611741966
Ezekiel,Jeremiah,1575,14100,11.170212765957446
Ezekiel,Isaiah,1317,14100,9.340425531914894
Ezekiel,Psalms,862,14100,6.113475177304965
Ezekiel,Revelation,441,14100,3.127659574468085
Ezekiel,Deuteronomy,347,14100,2.4609929078014185
Ezekiel,2 Kings,283,14100,2.00709219858156
Ezekiel,Leviticus,279,14100,1.978723404255319
Ezekiel,Matthew,255,14100,1.8085106382978722
Ezekiel,Exodus,249,14100,1.7659574468085106
Ezekiel,Hosea,234,14100,1.6595744680851061
Ezekiel,John,199,14100,1.4113475177304964
Ezekiel,Genesis,199,14100,1.4113475177304964
Ezekiel,Numbers,197,14100,1.397163120567376
Ezekiel,Zechariah,193,14100,1.3687943262411346
Ezekiel,Acts,192,14100,1.3617021276595744
Ezekiel,Proverbs,180,14100,1.276595744680851
Ezekiel,Romans,173,14100,1.226950354609929
Ezekiel,Hebrews,170,14100,1.2056737588652482
Ezekiel,1 Corinthians,163,14100,1.1560283687943262
Ezekiel,2 Chronicles,162,14100,1.148936170212766
Ezekiel,Daniel,148,14100,1.049645390070922
Ezekiel,Amos,147,14100,1.0425531914893618
Ezekiel,1 Kings,147,14100,1.0425531914893618
Ezekiel,Job,141,14100,1.0
Ezekiel,Luke,122,14100,0.8652482269503545
Ezekiel,Ephesians,116,14100,0.8226950354609929
Ezekiel,Lamentations,115,14100,0.8156028368794326
Ezekiel,Micah,106,14100,0.75177304964539
Ezekiel,Zephaniah,76,14100,0.5390070921985816
Ezekiel,2 Corinthians,74,14100,0.524822695035461
Ezekiel,1 Peter,71,14100,0.5035460992907801
Ezekiel,2 Peter,65,14100,0.46099290780141844
Ezekiel,Malachi,64,14100,0.45390070921985815
Ezekiel,Joel,61,14100,0.43262411347517726
Ezekiel,1 Timothy,60,14100,0.425531914893617
Ezekiel,Joshua,60,14100,0.425531914893617
Ezekiel,Galatians,57,14100,0.40425531914893614
Ezekiel,Nahum,53,14100,0.375886524822695
Ezekiel,2 Samuel,50,14100,0.3546099290780142
Ezekiel,1 Samuel,49,14100,0.3475177304964539
Ezekiel,2 Timothy,46,14100,0.3262411347517731
Ezekiel,1 John,45,14100,0.3191489361702127
Ezekiel,1 Chronicles,43,14100,0.3049645390070922
Ezekiel,Colossians,41,14100,0.2907801418439716
Ezekiel,Habakkuk,40,14100,0.28368794326241137
Ezekiel,Song Of Solomon,40,14100,0.28368794326241137
Ezekiel,Nehemiah,36,14100,0.2553191489361702
Ezekiel,Judges,33,14100,0.23404255319148937
Ezekiel,Philippians,33,14100,0.23404255319148937
Ezekiel,Obadiah,31,14100,0.21985815602836878
Ezekiel,2 Thessalonians,25,14100,0.1773049645390071
Ezekiel,1 Thessalonians,22,14100,0.15602836879432624
Ezekiel,James,21,14100,0.14893617021276595
Ezekiel,Titus,21,14100,0.14893617021276595
Ezekiel,Mark,18,14100,0.1276595744680851
Ezekiel,Haggai,18,14100,0.1276595744680851
Ezekiel,Ezra,17,14100,0.12056737588652482
Ezekiel,Ecclesiastes,15,14100,0.10638297872340426
Ezekiel,Jude,10,14100,0.07092198581560284
Ezekiel,Esther,7,14100,0.04964539007092199
Ezekiel,Jonah,6,14100,0.0425531914893617
Ezekiel,Ruth,3,14100,0.02127659574468085
Ezekiel,2 John,3,14100,0.02127659574468085
Ezra,Nehemiah,156,1302,11.981566820276496
Ezra,Psalms,85,1302,6.528417818740399
Ezra,1 Chronicles,70,1302,5.376344086021505
Ezra,Isaiah,64,1302,4.915514592933948
Ezra,2 Chronicles,51,1302,3.9170506912442393
Ezra,Exodus,46,1302,3.5330261136712746
Ezra,Numbers,39,1302,2.995391705069124
Ezra,Deuteronomy,38,1302,2.9185867895545314
Ezra,Daniel,37,1302,2.8417818740399383
Ezra,Leviticus,34,1302,2.61136712749616
Ezra,Joshua,29,1302,2.227342549923195
Ezra,2 Kings,27,1302,2.0737327188940093
Ezra,Zechariah,25,1302,1.9201228878648235
Ezra,Haggai,24,1302,1.8433179723502304
Ezra,Matthew,22,1302,1.6897081413210446
Ezra,Jeremiah,20,1302,1.5360983102918586
Ezra,1 Kings,19,1302,1.4592933947772657
Ezra,Proverbs,19,1302,1.4592933947772657
Ezra,Hebrews,18,1302,1.3824884792626728
Ezra,Romans,18,1302,1.3824884792626728
Ezra,Genesis,16,1302,1.228878648233487
Ezra,1 Corinthians,15,1302,1.1520737327188941
Ezra,Job,14,1302,1.0752688172043012
Ezra,1 Samuel,13,1302,0.9984639016897081
Ezra,2 Corinthians,13,1302,0.9984639016897081
Ezra,Luke,13,1302,0.9984639016897081
Ezra,Acts,13,1302,0.9984639016897081
Ezra,Esther,12,1302,0.9216589861751152
Ezra,Revelation,11,1302,0.8448540706605223
Ezra,2 Samuel,8,1302,0.6144393241167435
Ezra,John,8,1302,0.6144393241167435
Ezra,2 Timothy,7,1302,0.5376344086021506
Ezra,Philippians,7,1302,0.5376344086021506
Ezra,Malachi,7,1302,0.5376344086021506
Ezra,Judges,6,1302,0.4608294930875576
Ezra,1 Peter,5,1302,0.38402457757296465
Ezra,Ecclesiastes,4,1302,0.30721966205837176
Ezra,Ezekiel,4,1302,0.30721966205837176
Ezra,Lamentations,4,1302,0.30721966205837176
Ezra,1 Timothy,3,1302,0.2304147465437788
Ezra,1 John,3,1302,0.2304147465437788
Ezra,Micah,3,1302,0.2304147465437788
Ezra,Colossians,2,1302,0.15360983102918588
Ezra,Hosea,2,1302,0.15360983102918588
Ezra,Joel,1,1302,0.07680491551459294
Ezra,Zephaniah,1,1302,0.07680491551459294
Ezra,Jude,1,1302,0.07680491551459294
Ezra,Titus,1,1302,0.07680491551459294
Ezra,Jonah,1,1302,0.07680491551459294
Ezra,1 Thessalonians,1,1302,0.07680491551459294
Ezra,Galatians,1,1302,0.07680491551459294
Ezra,Ruth,1,1302,0.07680491551459294
Ezra,3 John,1,1302,0.07680491551459294
Ezra,James,1,1302,0.07680491551459294
Ezra,Habakkuk,1,1302,0.07680491551459294
Ezra,Amos,1,1302,0.07680491551459294
Galatians,Romans,310,1679,18.463371054198927
Galatians,Acts,158,1679,9.410363311494937
Galatians,1 Corinthians,101,1679,6.015485407980941
Galatians,2 Corinthians,90,1679,5.360333531864205
Galatians,Hebrews,87,1679,5.1816557474687315
Galatians,Ephesians,62,1679,3.692674210839786
Galatians,John,53,1679,3.156640857653365
Galatians,Matthew,53,1679,3.156640857653365
Galatians,Genesis,42,1679,2.501488981536629
Galatians,Colossians,37,1679,2.20369267421084
Galatians,1 Peter,32,1679,1.9058963668850508
Galatians,Revelation,31,1679,1.846337105419893
Galatians,Philippians,30,1679,1.786777843954735
Galatians,Isaiah,27,1679,1.6081000595592614
Galatians,1 Thessalonians,26,1679,1.5485407980941037
Galatians,1 Timothy,26,1679,1.5485407980941037
Galatians,1 John,24,1679,1.429422275163788
Galatians,James,24,1679,1.429422275163788
Galatians,2 Timothy,20,1679,1.1911852293031566
Galatians,Titus,16,1679,0.9529481834425254
Galatians,Proverbs,16,1679,0.9529481834425254
Galatians,Psalms,15,1679,0.8933889219773675
Galatians,Jeremiah,15,1679,0.8933889219773675
Galatians,Luke,14,1679,0.8338296605122096
Galatians,Ezekiel,12,1679,0.714711137581894
Galatians,Job,10,1679,0.5955926146515783
Galatians,Deuteronomy,10,1679,0.5955926146515783
Galatians,2 Peter,9,1679,0.5360333531864204
Galatians,Zechariah,7,1679,0.4169148302561048
Galatians,Jude,7,1679,0.4169148302561048
Galatians,2 Thessalonians,5,1679,0.29779630732578916
Galatians,Mark,5,1679,0.29779630732578916
Galatians,Hosea,5,1679,0.29779630732578916
Galatians,Ecclesiastes,4,1679,0.23823704586063135
Galatians,1 Kings,4,1679,0.23823704586063135
Galatians,Exodus,4,1679,0.23823704586063135
Galatians,Daniel,3,1679,0.1786777843954735
Galatians,Malachi,3,1679,0.1786777843954735
Galatians,Joshua,2,1679,0.11911852293031568
Galatians,Amos,2,1679,0.11911852293031568
Galatians,Leviticus,2,1679,0.11911852293031568
Galatians,Nehemiah,2,1679,0.11911852293031568
Galatians,2 Samuel,2,1679,0.11911852293031568
Galatians,Joel,2,1679,0.11911852293031568
Galatians,Micah,2,1679,0.11911852293031568
Galatians,Philemon,2,1679,0.11911852293031568
Galatians,Lamentations,1,1679,0.05955926146515784
Galatians,1 Samuel,1,1679,0.05955926146515784
Galatians,Numbers,1,1679,0.05955926146515784
Galatians,Haggai,1,1679,0.05955926146515784
Galatians,3 John,1,1679,0.05955926146515784
Galatians,Habakkuk,1,1679,0.05955926146515784
Galatians,2 Chronicles,1,1679,0.05955926146515784
Galatians,2 John,1,1679,0.05955926146515784
Galatians,Zephaniah,1,1679,0.05955926146515784
Genesis,Psalms,528,7024,7.517084282460136
Genesis,Isaiah,253,7024,3.6019362186788153
Genesis,Exodus,239,7024,3.402619589977221
Genesis,Proverbs,229,7024,3.2602505694760824
Genesis,Deuteronomy,206,7024,2.932801822323462
Genesis,Numbers,181,7024,2.5768792710706148
Genesis,Hebrews,163,7024,2.320615034168565
Genesis,Job,162,7024,2.3063781321184513
Genesis,Matthew,151,7024,2.1497722095671983
Genesis,Romans,136,7024,1.9362186788154898
Genesis,1 Samuel,132,7024,1.879271070615034
Genesis,Judges,122,7024,1.7369020501138952
Genesis,1 Chronicles,119,7024,1.6941913439635536
Genesis,Luke,116,7024,1.6514806378132119
Genesis,Jeremiah,113,7024,1.6087699316628703
Genesis,2 Samuel,110,7024,1.5660592255125287
Genesis,Acts,107,7024,1.5233485193621867
Genesis,Joshua,95,7024,1.35250569476082
Genesis,John,90,7024,1.2813211845102506
Genesis,Ezekiel,80,7024,1.1389521640091116
Genesis,Daniel,79,7024,1.1247152619589977
Genesis,1 Corinthians,60,7024,0.8542141230068337
Genesis,Ecclesiastes,60,7024,0.8542141230068337
Genesis,Leviticus,59,7024,0.8399772209567199
Genesis,Ephesians,56,7024,0.7972665148063782
Genesis,2 Kings,54,7024,0.7687927107061504
Genesis,1 Kings,53,7024,0.7545558086560364
Genesis,Revelation,51,7024,0.7260820045558086
Genesis,1 Peter,50,7024,0.7118451025056948
Genesis,1 Timothy,41,7024,0.5837129840546698
Genesis,Galatians,40,7024,0.5694760820045558
Genesis,Hosea,39,7024,0.5552391799544418
Genesis,2 Corinthians,34,7024,0.48405466970387245
Genesis,2 Chronicles,31,7024,0.4413439635535307
Genesis,Nehemiah,29,7024,0.41287015945330297
Genesis,Song Of Solomon,25,7024,0.3559225512528474
Genesis,1 John,23,7024,0.3274487471526196
Genesis,Esther,23,7024,0.3274487471526196
Genesis,Philippians,23,7024,0.3274487471526196
Genesis,James,23,7024,0.3274487471526196
Genesis,Micah,23,7024,0.3274487471526196
Genesis,2 Peter,23,7024,0.3274487471526196
Genesis,Zechariah,23,7024,0.3274487471526196
Genesis,Colossians,22,7024,0.31321184510250566
Genesis,Ruth,22,7024,0.31321184510250566
Genesis,Titus,21,7024,0.2989749430523918
Genesis,Amos,18,7024,0.25626423690205014
Genesis,Jude,14,7024,0.19931662870159456
Genesis,Mark,11,7024,0.15660592255125283
Genesis,2 Timothy,10,7024,0.14236902050113895
Genesis,1 Thessalonians,10,7024,0.14236902050113895
Genesis,Malachi,9,7024,0.12813211845102507
Genesis,Ezra,7,7024,0.09965831435079728
Genesis,Joel,5,7024,0.07118451025056947
Genesis,Lamentations,5,7024,0.07118451025056947
Genesis,2 Thessalonians,4,7024,0.05694760820045558
Genesis,Zephaniah,4,7024,0.05694760820045558
Genesis,Nahum,3,7024,0.042710706150341685
Genesis,Obadiah,3,7024,0.042710706150341685
Genesis,Jonah,3,7024,0.042710706150341685
Genesis,Habakkuk,3,7024,0.042710706150341685
Genesis,Haggai,1,7024,0.014236902050113895
Genesis,Philemon,1,7024,0.014236902050113895
Habakkuk,Psalms,132,660,20.0
Habakkuk,Jeremiah,119,660,18.03030303030303
Habakkuk,Isaiah,97,660,14.696969696969697
Habakkuk,Exodus,27,660,4.090909090909091
Habakkuk,Deuteronomy,22,660,3.3333333333333335
Habakkuk,Daniel,21,660,3.1818181818181817
Habakkuk,Job,14,660,2.1212121212121215
Habakkuk,Micah,12,660,1.8181818181818181
Habakkuk,Revelation,11,660,1.6666666666666667
Habakkuk,Genesis,11,660,1.6666666666666667
Habakkuk,Ezekiel,9,660,1.3636363636363635
Habakkuk,Joshua,9,660,1.3636363636363635
Habakkuk,Zechariah,8,660,1.2121212121212122
Habakkuk,Nehemiah,7,660,1.0606060606060608
Habakkuk,Numbers,7,660,1.0606060606060608
Habakkuk,Judges,6,660,0.9090909090909091
Habakkuk,Nahum,6,660,0.9090909090909091
Habakkuk,2 Kings,6,660,0.9090909090909091
Habakkuk,Lamentations,6,660,0.9090909090909091
Habakkuk,2 Corinthians,6,660,0.9090909090909091
Habakkuk,Proverbs,5,660,0.7575757575757576
Habakkuk,Hebrews,5,660,0.7575757575757576
Habakkuk,Hosea,5,660,0.7575757575757576
Habakkuk,Philippians,4,660,0.6060606060606061
Habakkuk,Luke,4,660,0.6060606060606061
Habakkuk,Romans,4,660,0.6060606060606061
Habakkuk,James,4,660,0.6060606060606061
Habakkuk,Jonah,3,660,0.45454545454545453
Habakkuk,John,3,660,0.45454545454545453
Habakkuk,Zephaniah,3,660,0.45454545454545453
Habakkuk,2 Samuel,3,660,0.45454545454545453
Habakkuk,1 Samuel,3,660,0.45454545454545453
Habakkuk,Amos,3,660,0.45454545454545453
